Chart,Alert_ID,Tool,Resource,Query,Original_YAML
umsapp,CKV_K8S_38,checkov,"['Pod/default/umsapp-test-connection', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because ensure that service account tokens are only mounted where necessary. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'umsapp-test-connection', 'labels': {'helm.sh/chart': 'umsapp-1.0.0', 'app.kubernetes.io/name': 'umsapp', 'app.kubernetes.io/instance': 'umsapp', 'app.kubernetes.io/version': '1.0.0', 'app.kubernetes.io/managed-by': 'Helm'}, 'annotations': {'helm.sh/hook': 'test'}}, 'spec': {'containers': [{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}], 'restartPolicy': 'Never'}}"
umsapp,CKV_K8S_22,checkov,"['Pod/default/umsapp-test-connection', 'spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because use read-only filesystem for containers where possible. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}"
umsapp,CKV_K8S_8,checkov,"['Pod/default/umsapp-test-connection', 'spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because liveness probe should be configured. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}"
umsapp,CKV_K8S_21,checkov,"['Pod/default/umsapp-test-connection', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'umsapp-test-connection', 'labels': {'helm.sh/chart': 'umsapp-1.0.0', 'app.kubernetes.io/name': 'umsapp', 'app.kubernetes.io/instance': 'umsapp', 'app.kubernetes.io/version': '1.0.0', 'app.kubernetes.io/managed-by': 'Helm'}, 'annotations': {'helm.sh/hook': 'test'}}, 'spec': {'containers': [{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}], 'restartPolicy': 'Never'}}"
umsapp,CKV_K8S_12,checkov,"['Pod/default/umsapp-test-connection', 'spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because memory requests should be set. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}"
umsapp,CKV_K8S_43,checkov,"['Pod/default/umsapp-test-connection', 'spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because image should use digest. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}"
umsapp,CKV_K8S_14,checkov,"['Pod/default/umsapp-test-connection', 'spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because image tag should be fixed - not latest or blank. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}"
umsapp,CKV_K8S_40,checkov,"['Pod/default/umsapp-test-connection', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because containers should run as a high uid to avoid host conflict. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'umsapp-test-connection', 'labels': {'helm.sh/chart': 'umsapp-1.0.0', 'app.kubernetes.io/name': 'umsapp', 'app.kubernetes.io/instance': 'umsapp', 'app.kubernetes.io/version': '1.0.0', 'app.kubernetes.io/managed-by': 'Helm'}, 'annotations': {'helm.sh/hook': 'test'}}, 'spec': {'containers': [{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}], 'restartPolicy': 'Never'}}"
umsapp,CKV2_K8S_6,checkov,"['Pod/default/umsapp-test-connection', 'resource_type']","You are a software engineer working on a Kubernetes project. You need to refactor the following Pod YAML resource because minimize the admission of pods which lack an associated networkpolicy. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Pod', 'metadata': {'name': 'umsapp-test-connection', 'labels': {'helm.sh/chart': 'umsapp-1.0.0', 'app.kubernetes.io/name': 'umsapp', 'app.kubernetes.io/instance': 'umsapp', 'app.kubernetes.io/version': '1.0.0', 'app.kubernetes.io/managed-by': 'Helm'}, 'annotations': {'helm.sh/hook': 'test'}}, 'spec': {'containers': [{'name': 'wget', 'image': 'busybox', 'command': ['wget'], 'args': ['umsapp:8080']}], 'restartPolicy': 'Never'}}"
zipkin,CKV_K8S_21,checkov,"['ServiceAccount/default/zipkin-collector', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following ServiceAccount YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'ServiceAccount', 'metadata': {'name': 'zipkin-collector', 'labels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}}"
zipkin,CKV_K8S_21,checkov,"['ServiceAccount/default/zipkin-dependencies', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following ServiceAccount YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'ServiceAccount', 'metadata': {'name': 'zipkin-dependencies', 'labels': {'app.kubernetes.io/component': 'dependencies', 'app.kubernetes.io/version': '2.4.1', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}}"
zipkin,CKV_K8S_21,checkov,"['ServiceAccount/default/zipkin-ui', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following ServiceAccount YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'ServiceAccount', 'metadata': {'name': 'zipkin-ui', 'labels': {'app.kubernetes.io/component': 'ui', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}}"
zipkin,CKV_K8S_21,checkov,"['ConfigMap/default/zipkin-ui', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following ConfigMap YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'ConfigMap', 'metadata': {'name': 'zipkin-ui', 'labels': {'app.kubernetes.io/component': 'ui', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}, 'data': {'zipkin.conf.template': 'user  nginx nginx;\nworker_processes  2;\n\nerror_log  /dev/stderr warn;\npid        /var/run/nginx.pid;\n\ndaemon off;\n\nevents {\n    worker_connections  1024;\n}\n\n\nhttp {\n    include       /etc/nginx/mime.types;\n    default_type  application/octet-stream;\n\n    log_format  main  \'$remote_addr - $remote_user [$time_local] ""$request"" \'\n                    \'$status $body_bytes_sent ""$http_referer"" \'\n                    \'""$http_user_agent"" ""$http_x_forwarded_for""\';\n\n    access_log  /dev/stdout  main;\n\n    sendfile        on;\n    #tcp_nopush     on;\n\n    keepalive_timeout  65;\n\n    gzip  on;\n    gzip_types    application/javascript application/json text/css;\n\n    server_tokens off;\n\n    types {\n        application/font-woff2  woff2;\n    }\n\n    server {\n        listen 8080;\n\n        root /var/www/html;\n\n        index index.html;\n\n        # Make site accessible from http://set-ip-address.xip.io\n        server_name localhost;\n\n        charset utf-8;\n\n        # redirect root as UI is hosted under /zipkin\n        location / {\n        return 302 /zipkin/;\n        }\n\n        # the entrypoint of the app will expire every day.\n        # this includes links to js assets with random names.\n        location /zipkin/index.html {\n            expires 1d;\n        }\n\n        location /zipkin {\n        try_files $uri /zipkin/index.html = 404;\n        }\n\n        # accept UI config from the server\n        location /zipkin/config.json {\n            expires 10m;\n            proxy_pass ${ZIPKIN_BASE_URL};\n        }\n\n        # the UI looks for the api under the same relative path\n        location /zipkin/api {\n            expires off;\n            proxy_pass ${ZIPKIN_BASE_URL};\n        }\n\n        # due to minification, the js assets will change names.\n        # this makes them safe to cache longer\n        location ~* \\.(?:ico|css|js|gif|jpe?g|png)$ {\n            expires 1y;\n            add_header Cache-Control ""public"";\n        }\n\n        location = /favicon.ico { log_not_found off; access_log off; }\n        location = /robots.txt  { access_log off; log_not_found off; }\n\n        # Deny .htaccess file access\n        location ~ /\\.ht {\n            deny all;\n        }\n\n    }\n}\n'}}"
zipkin,CKV_K8S_21,checkov,"['Service/default/zipkin-collector', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Service YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Service', 'metadata': {'name': 'zipkin-collector', 'labels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}, 'spec': {'type': 'ClusterIP', 'ports': [{'port': 9411, 'targetPort': 'http', 'protocol': 'TCP', 'name': 'http'}], 'selector': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin'}}}"
zipkin,CKV_K8S_21,checkov,"['Service/default/zipkin-ui', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Service YAML resource because the default namespace should not be used. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'v1', 'kind': 'Service', 'metadata': {'name': 'zipkin-ui', 'labels': {'app.kubernetes.io/component': 'ui', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}, 'spec': {'type': 'ClusterIP', 'ports': [{'port': 8080, 'targetPort': 'http', 'protocol': 'TCP', 'name': 'http'}], 'selector': {'app.kubernetes.io/component': 'ui', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin'}}}"
zipkin,CKV_K8S_13,checkov,"['Deployment/default/zipkin-collector', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because memory limits should be set. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}"
zipkin,CKV_K8S_37,checkov,"['Deployment/default/zipkin-collector', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because minimize the admission of containers with capabilities assigned. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}"
zipkin,CKV_K8S_15,checkov,"['Deployment/default/zipkin-collector', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because image pull policy should be always. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}"
zipkin,CKV_K8S_30,checkov,"['Deployment/default/zipkin-collector', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because apply security context to your containers. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}"
zipkin,CKV_K8S_31,checkov,"['Deployment/default/zipkin-collector', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because ensure that the seccomp profile is set to docker/default or runtime/default. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'zipkin-collector', 'labels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}, 'spec': {'replicas': 1, 'selector': {'matchLabels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin'}}, 'template': {'metadata': {'labels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin'}}, 'spec': {'serviceAccountName': 'zipkin-collector', 'containers': [{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}]}}}}"
zipkin,CKV_K8S_29,checkov,"['Deployment/default/zipkin-collector', '']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because apply security context to your pods and containers. You must only generate YAML code between --- characters, with no additional text or description.","{'apiVersion': 'apps/v1', 'kind': 'Deployment', 'metadata': {'name': 'zipkin-collector', 'labels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/version': '2.21.0', 'helm.sh/chart': 'zipkin-0.2.0', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin', 'app.kubernetes.io/managed-by': 'Helm'}}, 'spec': {'replicas': 1, 'selector': {'matchLabels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin'}}, 'template': {'metadata': {'labels': {'app.kubernetes.io/component': 'collector', 'app.kubernetes.io/name': 'zipkin', 'app.kubernetes.io/instance': 'zipkin'}}, 'spec': {'serviceAccountName': 'zipkin-collector', 'containers': [{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}]}}}}"
zipkin,CKV_K8S_28,checkov,"['Deployment/default/zipkin-collector', 'spec/template/spec/containers/0']","You are a software engineer working on a Kubernetes project. You need to refactor the following Deployment YAML resource because minimize the admission of containers with the net_raw capability. You must only generate YAML code between --- characters, with no additional text or description.","{'name': 'zipkin-collector', 'image': 'openzipkin/zipkin:2.21.0', 'imagePullPolicy': 'IfNotPresent', 'env': [{'name': 'QUERY_PORT', 'value': '9411'}], 'ports': [{'name': 'http', 'containerPort': 9411, 'protocol': 'TCP'}], 'livenessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'readinessProbe': {'httpGet': {'path': '/', 'port': 'http'}}, 'resources': {}}"
